order,name,type,varlab,table_name,usecols
54,pa603,double,12岁时户口状况,adult2016,1
55,pa301,double,现在的户口状况,adult2016,1
56,pa3020,double,户口所在地变化,adult2016,1
57,pa302,double,现在的户口所在地,adult2016,1
58,pa302ccode,double,您现在户口所在地,adult2016,1
59,pa303y,double,不在户口所在地居住（年）,adult2016,1
60,pa303m,double,不在户口所在地居住（月）,adult2016,1
61,pa701code,double,民族成分,adult2016,1
62,pa9,double,是否是退伍军人,adult2016,1
63,pa901,double,参军开始时间（年）,adult2016,1
64,pa902,double,参军结束时间（年）,adult2016,1
65,pc1,double,现在在上学吗,adult2016,1
66,pc2,double,是否处在假期,adult2016,1
67,school,double,上学状态,adult2016,1
68,pc3,double,现在上哪个阶段,adult2016,1
69,pc4,double,是全日制还是在职学生,adult2016,1
70,ppc5,double,正在上几年级,adult2016,1
71,pc7,double,两次调查间是否上过学,adult2016,1
72,pr0,double,入学年份,adult2016,1
73,pr1,double,就近入学吗,adult2016,1
74,pr2,double,如何入读这所学校,adult2016,1
75,pr3,double,是否缴过赞助费,adult2016,1
76,pr4,double,过去12个月择校/赞助费（元）,adult2016,1
77,pr5,double,为入学是否变更居住地,adult2016,1
78,pr6,double,如何变更居住地,adult2016,1
79,pr7,double,为入学是否变更户口地址,adult2016,1
80,ps1code_college,double,PS1学校编码（高等教育）,adult2016,1
81,ps3,double,现在上的是哪类小学,adult2016,1
82,ps4,double,现在上哪类初中,adult2016,1
83,ps5,double,现上哪类高中,adult2016,1
84,ps601,double,是否公立学校,adult2016,1
85,ps602,double,是否示范/重点学校,adult2016,1
86,ps603,double,是哪种类型的学校,adult2016,1
87,ps604,double,是否在重点班,adult2016,1
88,ps605,double,班级有多少人（人）,adult2016,1
89,ps606,double,年级有多少人（人）,adult2016,1
90,ps7,double,现在上哪类大专,adult2016,1
91,ps8,double,现在上哪类本科,adult2016,1
92,ps801,double,你们专业同届有几人（人）,adult2016,1
93,ps10,double,学校是否能够寄宿,adult2016,1
94,ps1001,double,是否寄宿,adult2016,1
95,ps1002,double,目前就读学校所在地,adult2016,1
96,ps1003,double,寄宿时每月回家次数（次）,adult2016,1
97,ps11,double,从住处到学校有多远（公里）,adult2016,1
98,ps1102,double,从住处到学校出行方式,adult2016,1
99,ps1103,double,住处到学校需几分钟（分钟）,adult2016,1
100,kr425,double,最近一次期中、期末考试班级排名(%),adult2016,1
101,kr426,double,最近一次期中、期末考试年级排名(%),adult2016,1
102,kr4301,double,是否曾请假,adult2016,1
103,kr4302,double,是否曾旷课,adult2016,1
104,kr431,double,请假旷课的主因,adult2016,1
105,kr432,double,一共请假和旷课几次（次）,adult2016,1
106,kra605,double,上学期本专业排名(%),adult2016,1
107,ks1011,double,非周末学习时间（小时）,adult2016,1
108,ks1012,double,周末学习时间（小时）,adult2016,1
109,ks1,double,是否担任学生干部,adult2016,1
110,ks102b,double,担任的最高职务级别,adult2016,1
111,ks2,double,是否参加学生社团,adult2016,1
112,ks201,double,参加了几个社团（个）,adult2016,1
113,ks202,double,是否担任社团干部,adult2016,1
114,ks3m,double,与同学交谈的语言,adult2016,1
115,ks4,double,天赋占成绩好原因的比例(%),adult2016,1
116,ks501,double,自己的学业情况,adult2016,1
117,ks502,double,学习压力,adult2016,1
118,ks503,double,有多优秀,adult2016,1
119,ks504,double,适合做学生干部,adult2016,1
120,ks601n,double,我学习很努力,adult2016,1
121,ks602n,double,会集中精力学习,adult2016,1
122,ks603mn,double,会检查学校功课,adult2016,1
123,ks604n,double,遵守校规校纪,adult2016,1
124,ks605n,double,把物品摆放整齐,adult2016,1
125,ks606mn,double,完成学校功课后才玩,adult2016,1
126,ks701,double,对学校满意程度,adult2016,1
127,ks702,double,对班主任老师满意程度,adult2016,1
128,ks703,double,对语文老师满意程度,adult2016,1
129,ks704,double,对数学老师满意程度,adult2016,1
130,ks705,double,对外语老师满意程度,adult2016,1
131,ks801code,double,KS801将来最希望从事的具体职业编码,adult2016,1
132,pt1,double,是否参加家教/辅导班,adult2016,1
133,pt2,double,是否参加学校辅导,adult2016,1
134,pt201,double,每周参加学校课程辅导时间（小时）,adult2016,1
135,pt3,double,是否参加竞赛辅导,adult2016,1
136,pt301,double,每周参加竞赛辅导时间（小时）,adult2016,1
137,pt4,double,是否参加才艺培养,adult2016,1
138,pt401,double,每周参加才艺培养辅导时间（小时）,adult2016,1
139,pt5,double,是否参加心智开发,adult2016,1
140,pt501,double,每周参加心智开发辅导时间（小时）,adult2016,1
141,pt6,double,是否参加亲子活动,adult2016,1
142,pt601,double,每周参加亲子活动辅导时间（小时）,adult2016,1
143,pt7,double,是否参加其他辅导班,adult2016,1
144,pt701,double,每周参加其他辅导时间（小时）,adult2016,1
145,pd501a,double,是否支付学杂费,adult2016,1
146,pd502a,double,是否支付伙食、住宿及校车费,adult2016,1
147,pd503a,double,是否支付书本及用具费,adult2016,1
148,pd504a,double,过去12个月是否有其他费用,adult2016,1
149,pd501b,double,过去12个月学校教育支出,adult2016,1
150,pd503r,double,过去12个月课外辅导费（元）,adult2016,1
151,pd577r,double,过去12个月其他费用（元）,adult2016,1
152,pd5total,double,孩子去年教育支出总额,adult2016,1
153,pd5ckp,double,确认过去12个月教育总支出,adult2016,1
154,pd5total_m,double,过去12个月个人及家庭支付教育费用,adult2016,1
155,pd6,double,过去12个月亲戚朋友支付 （元）,adult2016,1
156,pd7r,double,过去12个月政府、学校及其他组织机构支付,adult2016,1
157,kw0,double,"从上次访问至今,您在PC3教育阶段之前，是否还有其他教育经历",adult2016,1
158,kw1,double,离校阶段,adult2016,1
159,kw2y_b_1,double,离开学校（年）,adult2016,1
160,kw2m_b_1,double,离开学校（月）,adult2016,1
161,kw301_b_1,double,上哪类小学,adult2016,1
162,kw302_b_1,double,哪年就读该小学,adult2016,1
163,kw303_b_1,double,是否小学毕业,adult2016,1
164,kw401_b_1,double,上哪类初中,adult2016,1
165,kw403_b_1,double,哪年起入读该初中,adult2016,1
166,kw404_b_1,double,是否初中毕业,adult2016,1
167,kw501_b_1,double,上哪类高中,adult2016,1
168,kw503_b_1,double,哪年起入读该高中,adult2016,1
169,kw504_b_1,double,是否高中毕业,adult2016,1
170,kw601_b_1,double,上哪类大专,adult2016,1
171,kw603_b_1,double,哪年起入读该大专,adult2016,1
172,kw604_b_1,double,是否大专毕业,adult2016,1
173,kw701_b_1,double,上哪类本科,adult2016,1
174,kw703_b_1,double,哪年起入读该本科,adult2016,1
175,kw704_b_1,double,是否本科毕业,adult2016,1
176,kw705_b_1,double,是否获得本科学位,adult2016,1
177,kw801_b_1,double,读硕士是脱产还是在职,adult2016,1
178,kw803_b_1,double,哪年起入读该校硕士,adult2016,1
179,kw804_b_1,double,是否硕士毕业,adult2016,1
180,kw805_b_1,double,是否获得硕士学位,adult2016,1
181,kw901_b_1,double,读博士是脱产还是在职,adult2016,1
182,kw903_b_1,double,哪年起入读该校博士,adult2016,1
183,kw904_b_1,double,是否博士毕业,adult2016,1
184,kw905_b_1,double,是否获得博士学位,adult2016,1
185,kwa1_b_1,double,没毕业的主因,adult2016,1
186,kwa2_b_1,double,没升学的主因,adult2016,1
187,kwa3_b_1,double,是否有其他正规教育经历（第一段）,adult2016,1
188,kwa4_b_1,double,其他正规教育经历（第一段）,adult2016,1
189,kw2y_b_2,double,离开学校（年）（其他正规教育阶段_第一段）,adult2016,1
190,kw2m_b_2,double,离开学校（月）（其他正规教育阶段_第一段）,adult2016,1
191,kw301_b_2,double,上哪类小学（其他正规教育阶段_第一段）,adult2016,1
192,kw302_b_2,double,哪年就读该小学（其他正规教育阶段_第一段）,adult2016,1
193,kw303_b_2,double,是否小学毕业（其他正规教育阶段_第一段）,adult2016,1
194,kw401_b_2,double,上哪类初中（其他正规教育阶段_第一段）,adult2016,1
195,kw403_b_2,double,哪年起入读该初中（其他正规教育阶段_第一段）,adult2016,1
196,kw404_b_2,double,是否初中毕业（其他正规教育阶段_第一段）,adult2016,1
197,kw501_b_2,double,上哪类高中（其他正规教育阶段_第一段）,adult2016,1
198,kw503_b_2,double,哪年起入读该高中（其他正规教育阶段_第一段）,adult2016,1
199,kw504_b_2,double,是否高中毕业（其他正规教育阶段_第一段）,adult2016,1
200,kw601_b_2,double,上哪类大专（其他正规教育阶段_第一段）,adult2016,1
201,kw603_b_2,double,哪年起入读该大专（其他正规教育阶段_第一段）,adult2016,1
202,kw604_b_2,double,是否大专毕业（其他正规教育阶段_第一段）,adult2016,1
203,kw701_b_2,double,上哪类本科（其他正规教育阶段_第一段）,adult2016,1
204,kw703_b_2,double,哪年起入读该本科（其他正规教育阶段_第一段）,adult2016,1
205,kw704_b_2,double,是否本科毕业（其他正规教育阶段_第一段）,adult2016,1
206,kw705_b_2,double,是否获得本科学位（其他正规教育阶段_第一段）,adult2016,1
207,kw801_b_2,double,读硕士是脱产还是在职（其他正规教育阶段_第一段）,adult2016,1
208,kw803_b_2,double,哪年起入读该校硕士（其他正规教育阶段_第一段）,adult2016,1
209,kw804_b_2,double,是否硕士毕业（其他正规教育阶段_第一段）,adult2016,1
210,kw805_b_2,double,是否获得硕士学位（其他正规教育阶段_第一段）,adult2016,1
211,kw901_b_2,double,读博士是脱产还是在职（其他正规教育阶段_第一段）,adult2016,1
212,kw903_b_2,double,哪年起入读该校博士（其他正规教育阶段_第一段）,adult2016,1
213,kw904_b_2,double,是否博士毕业（其他正规教育阶段_第一段）,adult2016,1
214,kw905_b_2,double,是否获得博士学位（其他正规教育阶段_第一段）,adult2016,1
215,kwa1_b_2,double,没毕业的主因（其他正规教育阶段_第一段）,adult2016,1
216,kwa2_b_2,double,没升学的主因（其他正规教育阶段_第一段）,adult2016,1
217,kwa3_b_2,double,是否有其他正规教育经历（第二段）,adult2016,1
218,kwa4_b_2,double,其他正规教育经历（第二段）,adult2016,1
219,kw2y_b_3,double,离开学校（年）（其他正规教育阶段_第二段）,adult2016,1
220,kw2m_b_3,double,离开学校（月）（其他正规教育阶段_第二段）,adult2016,1
221,kw301_b_3,double,上哪类小学（其他正规教育阶段_第二段）,adult2016,1
222,kw302_b_3,double,哪年就读该小学（其他正规教育阶段_第二段）,adult2016,1
223,kw303_b_3,double,是否小学毕业（其他正规教育阶段_第二段）,adult2016,1
224,kw401_b_3,double,上哪类初中（其他正规教育阶段_第二段）,adult2016,1
225,kw403_b_3,double,哪年起入读该初中（其他正规教育阶段_第二段）,adult2016,1
226,kw404_b_3,double,是否初中毕业（其他正规教育阶段_第二段）,adult2016,1
227,kw501_b_3,double,上哪类高中（其他正规教育阶段_第二段）,adult2016,1
228,kw503_b_3,double,哪年起入读该高中（其他正规教育阶段_第二段）,adult2016,1
229,kw504_b_3,double,是否高中毕业（其他正规教育阶段_第二段）,adult2016,1
230,kw601_b_3,double,上哪类大专（其他正规教育阶段_第二段）,adult2016,1
231,kw603_b_3,double,哪年起入读该大专（其他正规教育阶段_第二段）,adult2016,1
232,kw604_b_3,double,是否大专毕业（其他正规教育阶段_第二段）,adult2016,1
233,kw701_b_3,double,上哪类本科（其他正规教育阶段_第二段）,adult2016,1
234,kw703_b_3,double,哪年起入读该本科（其他正规教育阶段_第二段）,adult2016,1
235,kw704_b_3,double,是否本科毕业（其他正规教育阶段_第二段）,adult2016,1
236,kw705_b_3,double,是否获得本科学位（其他正规教育阶段_第二段）,adult2016,1
237,kw801_b_3,double,读硕士是脱产还是在职（其他正规教育阶段_第二段）,adult2016,1
238,kw803_b_3,double,哪年起入读该校硕士（其他正规教育阶段_第二段）,adult2016,1
239,kw804_b_3,double,是否硕士毕业（其他正规教育阶段_第二段）,adult2016,1
240,kw805_b_3,double,是否获得硕士学位（其他正规教育阶段_第二段）,adult2016,1
241,kw901_b_3,double,读博士是脱产还是在职（其他正规教育阶段_第二段）,adult2016,1
242,kw903_b_3,double,哪年起入读该校博士（其他正规教育阶段_第二段）,adult2016,1
243,kw904_b_3,double,是否博士毕业（其他正规教育阶段_第二段）,adult2016,1
244,kw905_b_3,double,是否获得博士学位（其他正规教育阶段_第二段）,adult2016,1
245,kwa1_b_3,double,没毕业的主因（其他正规教育阶段_第二段）,adult2016,1
246,kwa2_b_3,double,没升学的主因（其他正规教育阶段_第二段）,adult2016,1
247,kwa3_b_3,double,是否有其他正规教育经历（第三段）,adult2016,1
248,kwa4_b_3,double,其他正规教育经历（第三段）,adult2016,1
249,qc201,double,您期望的受教育程度,adult2016,1
250,qc301,double,是否参加非学历教育,adult2016,1
251,qc3021,double,参加技术技能培训,adult2016,1
252,qc3022,double,专业技术证书,adult2016,1
253,qc3031,double,参加文化哲学艺术培训,adult2016,1
254,qc3032,double,文化哲学艺术证书,adult2016,1
255,qc3041,double,参加思想政治培训,adult2016,1
256,qc3042,double,思想政治培训证书,adult2016,1
257,qea1,double,调查时婚姻状况,adult2016,1
258,qea2,double,2014年婚姻状况,adult2016,1
259,qea0,double,当前婚姻状态,adult2016,1
260,cfps2014_marriage_update,double,2014婚姻状态更新,adult2016,1
261,qea201y,double,配偶/同伴出生日期（年）,adult2016,1
262,qea201m,double,配偶/同伴出生日期（月）,adult2016,1
263,qea202,double,配偶/同伴学历状况,adult2016,1
264,qea203code,double,QEA203配偶/同伴职业编码,adult2016,1
265,qea204,double,与配偶/同伴如何认识,adult2016,1
266,qea205y,double,结婚日期（年）,adult2016,1
267,qea205m,double,结婚日期（月）,adult2016,1
268,qea206,double,婚前同居,adult2016,1
269,qea207,double,婚前同居月份数（月）,adult2016,1
270,qea2071,double,是否是初婚,adult2016,1
271,qea208y,double,离婚日期（年）,adult2016,1
272,qea208m,double,离婚日期（月）,adult2016,1
273,qea209y,double,配偶去世日期（年）,adult2016,1
274,qea209m,double,配偶去世日期（月）,adult2016,1
275,qea210,str12,配偶去世原因,adult2016,1
276,qea211y,double,同居开始日期（年）,adult2016,1
277,qea211m,double,同居开始日期（月）,adult2016,1
278,qea2111,double,是否结过婚,adult2016,1
279,eeb1,double,2014年调查时/2014年1月1日至今，您是否结过婚,adult2016,1
280,eeb2,double,您与2014年调查/2014年1月1日时的同居伙伴是否结婚,adult2016,1
281,eeb201y,double,你们的结婚日期是 （年）,adult2016,1
